attraction_id,nama,kota,id_kota,provinsi,category,total_review,total_rating,img,longitude,latitude,link_detail,adult_price,child_price
250,Jakarta Old Town,Jakarta,200,Jakarta,Historic Sites,"2,019",4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/fc/01/83/wisata-kota-tua-mel-s.jpg?w=500&h=400&s=1,106.845599,-6.2087634,https://www.tripadvisor.com/Attraction_Review-g294229-d1918305-Reviews-Jakarta_Old_Town-Jakarta_Java.html,60000,35000
831,Juang Tambun Building,Ambon,195,Perak,Historic Sites,13,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/f1/95/64/gedung-juang-tambun-saat.jpg?w=500&h=400&s=1,101.1447493,4.6136082,https://www.tripadvisor.com/Attraction_Review-g297705-d10205840-Reviews-Juang_Tambun_Building-Bekasi_West_Java_Java.html,100000,75000
726,Vietnam Village,Bengkulu,18,,Others,39,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/08/64/63/gereja-maria-immaculata.jpg?w=500&h=400&s=1,108.277199,14.058324,https://www.tripadvisor.com/Attraction_Review-g297717-d10257481-Reviews-Vietnam_Village-Batam_Riau_Archipelago_Riau_Islands_Province.html,70000,45000
420,Tinggi Raja White Crater,Asahan,3,North Sumatra,Others,21,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/60/ab/48/the-tourists-who-visit.jpg?w=500&h=400&s=1,99.5348158,2.8116836,https://www.tripadvisor.com/Attraction_Review-g297725-d10388482-Reviews-Tinggi_Raja_White_Crater-Medan_North_Sumatra_Sumatra.html,120000,95000
377,Sukasono Hot Spring,Garut,33,West Java,Others,1,5.0 of 5 bubbles,None,108.0183739,-7.1235222,https://www.tripadvisor.com/Attraction_Review-g1137840-d13477407-Reviews-Sukasono_Hot_Spring-Garut_West_Java_Java.html,90000,65000
1169,Hot Spring Gao Semurup,Jambi,41,Jambi,Others,11,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/82/e0/80/hot-spring-gao-semurup.jpg?w=500&h=-1&s=1,101.3550293,-1.9860944,https://www.tripadvisor.com/Attraction_Review-g297724-d6941829-Reviews-Hot_Spring_Gao_Semurup-Jambi_Jambi_Province_Sumatra.html,80000,55000
594,Giritirta Hot Spring and Spa,Kabupaten Bogor,57,Jawa Barat,Others,26,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/d8/ae/03/20151224-173007-largejpg.jpg?w=500&h=400&s=1,106.9265028,-6.5823981,https://www.tripadvisor.com/Attraction_Review-g297706-d3972062-Reviews-Giritirta_Hot_Spring_and_Spa-Bogor_West_Java_Java.html,60000,35000
361,Cipanas Garut Hot Springs,Kabupaten Garut,63,Jawa Barat,Others,76,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/ed/9a/f7/dsc-0630-largejpg.jpg?w=500&h=400&s=1,107.8711657,-7.1783401,https://www.tripadvisor.com/Attraction_Review-g1137840-d3825823-Reviews-Cipanas_Garut_Hot_Springs-Garut_West_Java_Java.html,60000,35000
365,Darajat Pass,Kabupaten Garut,63,Jawa Barat,Others,112,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/fe/b4/f4/tempat-rekreasi-darajat.jpg?w=500&h=400&s=1,107.745176,-7.2177854,https://www.tripadvisor.com/Attraction_Review-g1137840-d3781014-Reviews-Darajat_Pass-Garut_West_Java_Java.html,80000,55000
166,Ciater Hot Spring,Subang,181,West Java,Others,504,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/be/60/3a/camping-park.jpg?w=500&h=400&s=1,107.6582545,-6.739907,https://www.tripadvisor.com/Attraction_Review-g297704-d649064-Reviews-Ciater_Hot_Spring-Bandung_West_Java_Java.html,70000,45000
720,Abang Island,Batam,15,Riau Islands,Islands,40,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/e3/44/23/trip-pulau-abang-bareng.jpg?w=500&h=400&s=1,104.1989038,0.5785079,https://www.tripadvisor.com/Attraction_Review-g297717-d4474102-Reviews-Abang_Island-Batam_Riau_Archipelago_Riau_Islands_Province.html,110000,85000
737,Mubut Darat Island,Batam,15,Riau Islands,Islands,7,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/f2/59/8b/sunset.jpg?w=500&h=400&s=1,104.2810852,0.8184787,https://www.tripadvisor.com/Attraction_Review-g297717-d12378843-Reviews-Mubut_Darat_Island-Batam_Riau_Archipelago_Riau_Islands_Province.html,90000,65000
347,Minangkabau Tour Travel,Bukittinggi,23,West Sumatra,Islands,None,None,None,100.3525799,-0.2941003,https://www.tripadvisor.com/Attraction_Review-g297726-d26106686-Reviews-Minangkabau_Tour_Travel-Padang_West_Sumatra_Sumatra.html,70000,45000
65,Tailana Island,Kabupaten Aceh Singkil,44,Aceh,Islands,40,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/13/0b/25/tailana-island.jpg?w=500&h=400&s=1,97.2310793,2.2780244,https://www.tripadvisor.com/Attraction_Review-g317109-d4416691-Reviews-Tailana_Island-Banda_Aceh_Aceh_Sumatra.html,80000,55000
223,Kelor Island,Kepulauan Seribu,102,Jakarta,Islands,186,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/51/ea/1e/kelor-is-the-best.jpg?w=500&h=400&s=1,106.7453027,-6.0254047,https://www.tripadvisor.com/Attraction_Review-g1777483-d10239603-Reviews-Kelor_Island-Labuan_Bajo_Flores_East_Nusa_Tenggara.html,110000,85000
344,Sirandah Island,Kota Padang,132,Sumatera Barat,Islands,9,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/41/a9/44/sirandah-island-beach.jpg?w=500&h=400&s=1,100.3411322,-1.1219923,https://www.tripadvisor.com/Attraction_Review-g297726-d12053676-Reviews-Sirandah_Island-Padang_West_Sumatra_Sumatra.html,90000,65000
253,Thousand Islands,Leeds and Grenville United Counties,146,Ontario,Islands,921,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/72/f1/7f/island.jpg?w=500&h=400&s=1,-76.0041842,44.3603504,https://www.tripadvisor.com/Attraction_Review-g294229-d1744267-Reviews-Thousand_Islands-Jakarta_Java.html,100000,75000
124,Pulau Samalona,Makassar,148,South Sulawesi,Islands,166,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/db/6d/2f/pulau-samalona.jpg?w=500&h=400&s=1,119.3433459,-5.1251725,https://www.tripadvisor.com/Attraction_Review-g297720-d6611525-Reviews-Pulau_Samalona-Makassar_South_Sulawesi_Sulawesi.html,60000,35000
921,Enggano Island,North Bengkulu,162,Bengkulu,Islands,13,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/c1/9d/ca/boat-docking-at-podipo.jpg?w=500&h=-1&s=1,102.2319048,-5.3746635,https://www.tripadvisor.com/Attraction_Review-g1472388-d5827448-Reviews-Enggano_Island-Bengkulu_Bengkulu_Province_Sumatra.html,90000,65000
332,Wisata pulau pagang,Padang,165,West Sumatra,Islands,120,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/6f/ef/0a/mare.jpg?w=500&h=-1&s=1,100.4125443,-1.0410586,https://www.tripadvisor.com/Attraction_Review-g297726-d3783077-Reviews-Wisata_pulau_pagang-Padang_West_Sumatra_Sumatra.html,120000,95000
335,Sikuai Island,Padang,165,West Sumatra,Islands,60,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/01/1a/3c/ea/caption.jpg?w=500&h=400&s=1,100.352528,-1.127519,https://www.tripadvisor.com/Attraction_Review-g297726-d1166468-Reviews-Sikuai_Island-Padang_West_Sumatra_Sumatra.html,100000,75000
337,Pasumpahan Island,Padang,165,West Sumatra,Islands,56,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/f7/df/88/pulau-pasumpahan.jpg?w=500&h=-1&s=1,100.3676854,-1.1182456,https://www.tripadvisor.com/Attraction_Review-g297726-d8445248-Reviews-Pasumpahan_Island-Padang_West_Sumatra_Sumatra.html,100000,75000
790,Kemaro Island,Palembang,169,South Sumatra,Islands,281,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/57/f5/57/img-20160410-084357-largejpg.jpg?w=500&h=400&s=1,104.8175,-2.9786111,https://www.tripadvisor.com/Attraction_Review-g608501-d3195899-Reviews-Kemaro_Island-Palembang_South_Sumatra_Sumatra.html,70000,45000
334,Mandeh Island,South Pesisir,178,West Sumatra,Islands,29,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/30/b2/8d/wow-keren.jpg?w=500&h=400&s=1,100.4452756,-1.1873247,https://www.tripadvisor.com/Attraction_Review-g297726-d11961343-Reviews-Mandeh_Island-Padang_West_Sumatra_Sumatra.html,120000,95000
211,Padar Island,West Manggarai,193,East Nusa Tenggara,Islands,"1,238",5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/4e/11/f3/padar-island.jpg?w=500&h=-1&s=1,119.5832593,-8.6489909,https://www.tripadvisor.com/Attraction_Review-g1777483-d8797440-Reviews-Padar_Island-Labuan_Bajo_Flores_East_Nusa_Tenggara.html,70000,45000
218,Kanawa Island,West Manggarai,193,East Nusa Tenggara,Islands,703,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/c1/6a/dc/island.jpg?w=500&h=-1&s=1,119.7587178,-8.4948685,https://www.tripadvisor.com/Attraction_Review-g1777483-d6983533-Reviews-Kanawa_Island-Labuan_Bajo_Flores_East_Nusa_Tenggara.html,120000,95000
231,Gili Lawa Darat,West Manggarai,193,East Nusa Tenggara,Islands,90,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/d9/b2/a3/berpose-di-gililawa-darat.jpg?w=500&h=400&s=1,119.5580556,-8.4697222,https://www.tripadvisor.com/Attraction_Review-g1777483-d8826279-Reviews-Gili_Lawa_Darat-Labuan_Bajo_Flores_East_Nusa_Tenggara.html,60000,35000
101,Hatta Island,Ambon,195,Maluku,Islands,20,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/fd/40/3f/hatta-beach.jpg?w=500&h=-1&s=1,130.0376735,-4.5918728,https://www.tripadvisor.com/Attraction_Review-g3334594-d12010358-Reviews-Hatta_Island-Banda_Islands_Maluku_Islands.html,70000,45000
143,Lanjukang Island,Makassar,148,,Islands,2,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/05/8a/44/pulau-lanjukang.jpg?w=500&h=400&s=1,119.0758109,-4.9801134,https://www.tripadvisor.com/Attraction_Review-g297720-d14097331-Reviews-Lanjukang_Island-Makassar_South_Sulawesi_Sulawesi.html,100000,75000
932,Tikus Island,Ambon,195,Penang,Islands,2,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/d9/ff/e9/tikus-island-bengkulu.jpg?w=500&h=400&s=1,100.308443,5.427407,https://www.tripadvisor.com/Attraction_Review-g1472388-d15035996-Reviews-Tikus_Island-Bengkulu_Bengkulu_Province_Sumatra.html,70000,45000
753,XO Family Karaoke,Kota Kendari,126,Sulawesi Tenggara,Others,2,3.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/79/06/f5/front-reception.jpg?w=500&h=400&s=1,122.514226,-3.983993,https://www.tripadvisor.com/Attraction_Review-g1598986-d3491666-Reviews-XO_Family_Karaoke-Kendari_South_East_Sulawesi_Sulawesi.html,120000,95000
441,Great Wall of Koto Gadang,Agam,2,West Sumatra,Others,89,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/44/be/75/viewpoint.jpg?w=500&h=400&s=1,100.3441758,-0.3178298,https://www.tripadvisor.com/Attraction_Review-g297723-d5827254-Reviews-Great_Wall_of_Koto_Gadang-Bukittinggi_West_Sumatra_Sumatra.html,100000,75000
1182,Great Wall of Koto Gadang,Agam,2,West Sumatra,Others,89,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/44/be/75/viewpoint.jpg?w=500&h=400&s=1,100.3441758,-0.3178298,https://www.tripadvisor.com/Attraction_Review-g297723-d5827254-Reviews-Great_Wall_of_Koto_Gadang-Bukittinggi_West_Sumatra_Sumatra.html,120000,95000
70,Boat at Desa Lampulo,Banda Aceh,7,Aceh,Others,177,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/a1/a5/12/kapal-pltd-yang-terseret.jpg?w=500&h=-1&s=1,95.3233213,5.5823465,https://www.tripadvisor.com/Attraction_Review-g317109-d4367539-Reviews-Boat_at_Desa_Lampulo-Banda_Aceh_Aceh_Sumatra.html,90000,65000
81,Remains of Koetaradja,Banda Aceh,7,Aceh,Others,15,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/9c/fc/41/remains-of-koetaradja.jpg?w=500&h=-1&s=1,95.3237559,5.5482904,https://www.tripadvisor.com/Attraction_Review-g317109-d6732520-Reviews-Remains_of_Koetaradja-Banda_Aceh_Aceh_Sumatra.html,70000,45000
179,Keraton Cliff,Bandung Barat,9,Jawa Barat,Others,250,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/c6/4a/53/keraton-cliff.jpg?w=500&h=400&s=1,107.6636151,-6.8340683,https://www.tripadvisor.com/Attraction_Review-g297704-d7350965-Reviews-Keraton_Cliff-Bandung_West_Java_Java.html,120000,95000
399,Sumur Jolotundo,Banjarnegara,12,Central Java,Others,12,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/9a/b0/b1/sumur-jolotundo.jpg?w=500&h=-1&s=1,109.8519444,-7.1972222,https://www.tripadvisor.com/Attraction_Review-g1137819-d10483573-Reviews-Sumur_Jolotundo-Dieng_Central_Java_Java.html,60000,35000
735,Welcome To Batam Monument,Batam,15,Riau Islands,Others,9,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/e6/c3/a9/my-trip-with-custamers.jpg?w=500&h=400&s=1,104.0534482,1.1222745,https://www.tripadvisor.com/Attraction_Review-g297717-d15363792-Reviews-Welcome_To_Batam_Monument-Batam_Riau_Archipelago_Riau_Islands_Province.html,80000,55000
545,Batu Square,Batu,16,East Java,Others,536,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/9c/91/f6/alun-alun-kota-batu.jpg?w=500&h=400&s=1,112.5334492,-7.8830648,https://www.tripadvisor.com/Attraction_Review-g1237079-d6725215-Reviews-Batu_City_Square-Batu_East_Java_Java.html,120000,95000
578,Pura Parahyangan Agung Taman Sari Gunung Salak,Bogor,21,West Java,Others,97,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/70/ed/5b/pura-taman-sari.jpg?w=500&h=400&s=1,106.7354632,-6.6688984,https://www.tripadvisor.com/Attraction_Review-g297706-d2211116-Reviews-Pura_Parahyangan_Agung_Taman_Sari_Gunung_Salak-Bogor_West_Java_Java.html,90000,65000
444,Jenjang Seribu,Bukittinggi,23,West Sumatra,Others,33,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/97/da/80/photo2jpg.jpg?w=500&h=-1&s=1,100.3633579,-0.3124305,https://www.tripadvisor.com/Attraction_Review-g297723-d4712318-Reviews-Jenjang_Seribu-Bukittinggi_West_Sumatra_Sumatra.html,110000,85000
1185,Jenjang Seribu,Bukittinggi,23,West Sumatra,Others,33,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/97/da/80/photo2jpg.jpg?w=500&h=-1&s=1,100.3633579,-0.3124305,https://www.tripadvisor.com/Attraction_Review-g297723-d4712318-Reviews-Jenjang_Seribu-Bukittinggi_West_Sumatra_Sumatra.html,80000,55000
959,Wapauwe Old Mosque,Central Maluku,25,Maluku,Others,3,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/3d/21/de/prasasti-mesjid.jpg?w=500&h=-1&s=1,128.0842147,-3.5851811,https://www.tripadvisor.com/Attraction_Review-g608477-d12578813-Reviews-Wapauwe_Old_Mosque-Ambon_Maluku_Islands.html,60000,35000
700,Lampegan Tunnel,Cianjur,27,West Java,Others,20,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/32/5e/b9/terowongan.jpg?w=500&h=-1&s=1,107.0610444,-6.9501687,https://www.tripadvisor.com/Attraction_Review-g1006216-d7895817-Reviews-Lampegan_Tunnel-Cianjur_West_Java_Java.html,90000,65000
704,Wana Wisata Pokland,Cianjur,27,West Java,Others,None,None,None,107.3190384,-6.834381,https://www.tripadvisor.com/Attraction_Review-g1006216-d19408464-Reviews-Wana_Wisata_Pokland-Cianjur_West_Java_Java.html,70000,45000
673,St. Antonius Church Purbayan,Hamilton County,38,Ohio,Others,13,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/44/35/28/patung-bunda-maria.jpg?w=500&h=-1&s=1,-84.6244052,39.1225436,https://www.tripadvisor.com/Attraction_Review-g297713-d12079773-Reviews-St_Antonius_Church_Purbayan-Solo_Central_Java_Java.html,100000,75000
266,Sunda Kelapa Harbour,Jakarta Utara,40,Daerah Khusus Ibukota Jakarta,Others,440,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/bf/7d/23/busy-and-old-fashion.jpg?w=500&h=-1&s=1,106.8097771,-6.1255113,https://www.tripadvisor.com/Attraction_Review-g294229-d379327-Reviews-Sunda_Kelapa_Harbour-Jakarta_Java.html,60000,35000
1033,Jayapura Hill,Jayapura,43,Papua,Others,53,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/c5/ff/f6/view.jpg?w=500&h=-1&s=1,140.6689995,-2.5916025,https://www.tripadvisor.com/Attraction_Review-g680181-d10423612-Reviews-Jayapura_City_Hill-Jayapura_Papua.html,120000,95000
436,Puncak Lawang,Kabupaten Agam,46,Sumatera Barat,Others,77,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/fa/4d/10/overlooking-maninjau.jpg?w=500&h=-1&s=1,100.2427008,-0.2643448,https://www.tripadvisor.com/Attraction_Review-g297723-d7003705-Reviews-Puncak_Lawang-Bukittinggi_West_Sumatra_Sumatra.html,100000,75000
1177,Puncak Lawang,Kabupaten Agam,46,Sumatera Barat,Others,77,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/fa/4d/10/overlooking-maninjau.jpg?w=500&h=-1&s=1,100.2427008,-0.2643448,https://www.tripadvisor.com/Attraction_Review-g297723-d7003705-Reviews-Puncak_Lawang-Bukittinggi_West_Sumatra_Sumatra.html,120000,95000
158,Dusun Bambu Family Leisure Park,Kabupaten Bandung Barat,49,Jawa Barat,Others,793,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/61/c5/5e/dusun-bambu.jpg?w=500&h=-1&s=1,107.5778343,-6.7905049,https://www.tripadvisor.com/Attraction_Review-g297704-d7134067-Reviews-Dusun_Bambu_Family_Leisure_Park-Bandung_West_Java_Java.html,80000,55000
396,Candi Setyaki,Kabupaten Banjarnegara,52,Jawa Tengah,Others,29,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/0e/a3/6a/candi-setyaki.jpg?w=500&h=-1&s=1,109.9052712,-7.2048377,https://www.tripadvisor.com/Attraction_Review-g1137819-d4272834-Reviews-Candi_Setyaki-Dieng_Central_Java_Java.html,70000,45000
906,Bukit Lintang Sewu,Kabupaten Bantul,53,Daerah Istimewa Yogyakarta,Others,6,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/0e/8b/f9/bukit-lintang-sewu.jpg?w=500&h=-1&s=1,110.4366436,-7.9157997,https://www.tripadvisor.com/Attraction_Review-g2304084-d14985948-Reviews-Bukit_Lintang_Sewu-Bantul_Yogyakarta_Region_Java.html,60000,35000
588,Masjid Muammar Qadafi,Kabupaten Bogor,57,Jawa Barat,Others,27,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/92/e8/51/indahnya-masjid-muammar.jpg?w=500&h=-1&s=1,106.843028,-6.556623,https://www.tripadvisor.com/Attraction_Review-g297706-d4742902-Reviews-Masjid_Muammar_Qadafi-Bogor_West_Java_Java.html,70000,45000
694,Cipanas Palace,Kabupaten Cianjur,60,Jawa Barat,Others,14,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/79/fa/b2/cipanas-palace.jpg?w=500&h=400&s=1,107.0410991,-6.7336086,https://www.tripadvisor.com/Attraction_Review-g1006216-d10064356-Reviews-Cipanas_Palace-Cianjur_West_Java_Java.html,90000,65000
698,Kampung Budaya Padi Pandan Wangi,Kabupaten Cianjur,60,Jawa Barat,Others,1,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/21/90/e5/20201004-114957-largejpg.jpg?w=500&h=400&s=1,107.0663226,-6.8543715,https://www.tripadvisor.com/Attraction_Review-g1006216-d19070454-Reviews-Kampung_Budaya_Padi_Pandan_Wangi-Cianjur_West_Java_Java.html,110000,85000
33,Tegalalang Rice Terrace,Kabupaten Gianyar,65,Bali,Others,"16,790",4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/c2/05/57/photo3jpg.jpg?w=500&h=-1&s=1,115.279303,-8.4317112,https://www.tripadvisor.com/Attraction_Review-g608497-d1515658-Reviews-Tegalalang_Rice_Terrace-Tegalalang_Gianyar_Regency_Bali.html,80000,55000
671,Astana Giribangun,Kabupaten Karanganyar,71,Jawa Tengah,Others,35,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/b1/83/4e/astana-giribangun.jpg?w=500&h=-1&s=1,111.071257,-7.652109,https://www.tripadvisor.com/Attraction_Review-g297713-d8806696-Reviews-Astana_Giribangun-Solo_Central_Java_Java.html,100000,75000
306,Plaosan Temple,Kabupaten Klaten,74,Jawa Tengah,Others,673,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/db/ee/62/candi-plaosan.jpg?w=500&h=400&s=1,110.5046772,-7.7407807,https://www.tripadvisor.com/Attraction_Review-g294230-d2140054-Reviews-Plaosan_Temple-Yogyakarta_Region_Java.html,80000,55000
222,Bena Traditional Village,Kabupaten Ngada,81,Nusa Tenggara Timur,Others,412,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/45/15/59/bena-traditional-village.jpg?w=500&h=400&s=1,120.9858981,-8.8767439,https://www.tripadvisor.com/Attraction_Review-g297730-d3253179-Reviews-Bena_Traditional_Village-Bajawa_Flores_East_Nusa_Tenggara.html,70000,45000
1140,Dusun Semilir,Kabupaten Semarang,85,Jawa Tengah,Others,26,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/a7/53/9e/dusun-semilir.jpg?w=500&h=-1&s=1,110.4332243,-7.2382983,https://www.tripadvisor.com/Attraction_Review-g297712-d17789703-Reviews-Dusun_Semilir-Semarang_Central_Java_Java.html,120000,95000
303,Sewu Temple,Kabupaten Sleman,87,Daerah Istimewa Yogyakarta,Others,859,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/4b/16/dc/candi-sewu-ini-berlokasi.jpg?w=500&h=400&s=1,110.4929095,-7.7439217,https://www.tripadvisor.com/Attraction_Review-g294230-d2140176-Reviews-Sewu_Temple-Yogyakarta_Region_Java.html,90000,65000
323,The Sambisari Temple,Kabupaten Sleman,87,Daerah Istimewa Yogyakarta,Others,292,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/f1/bd/81/candi-sambisari.jpg?w=500&h=400&s=1,110.4470374,-7.762491,https://www.tripadvisor.com/Attraction_Review-g294230-d2139955-Reviews-The_Sambisari_Temple-Yogyakarta_Region_Java.html,80000,55000
